Date,Latitude,Longitude,value
2050,56.75,8,142.7884615
2050,57,8,142.7884615
2050,47,8.25,0
2050,47.25,8.25,0
2050,47.5,8.25,88.60317838
2050,47.75,8.25,96.79416951
2050,48,8.25,95.65016951
2050,48.25,8.25,144.1539695
2050,48.5,8.25,105.2641695
2050,48.75,8.25,88.60317838
2050,49,8.25,108.6141695
2050,49.25,8.25,172.7741695
2050,49.5,8.25,135.5091695
2050,49.75,8.25,317.5491695
2050,50,8.25,107.5941695
2050,50.25,8.25,127.9941695
2050,50.5,8.25,106.0441695
2050,50.75,8.25,121.3941695
2050,51,8.25,102.3941695
2050,51.25,8.25,106.1441695
2050,51.5,8.25,156.6441695
2050,51.75,8.25,156.6441695
2050,52,8.25,110.9841695
2050,52.25,8.25,105.4041695
2050,52.5,8.25,202.3941695
2050,52.75,8.25,164.0041695
2050,53,8.25,149.0191695
2050,53.25,8.25,155.6441695
2050,53.5,8.25,161.7941695
2050,53.75,8.25,203.0941695
2050,54,8.25,142.7884615
2050,54.25,8.25,142.7884615
2050,54.5,8.25,142.7884615
2050,54.75,8.25,142.7884615
2050,55,8.25,142.7884615
2050,55.25,8.25,0
2050,55.5,8.25,142.7884615
2050,55.75,8.25,142.7884615
2050,56,8.25,142.7884615
2050,56.25,8.25,142.7884615
2050,56.5,8.25,142.7884615
2050,56.75,8.25,142.7884615
2050,57,8.25,142.7884615
2050,47,8.5,0
2050,47.25,8.5,0
2050,47.5,8.5,88.60317838
2050,47.75,8.5,94.39416951
2050,48,8.5,96.89416951
2050,48.25,8.5,110.2001695
2050,48.5,8.5,106.1941695
2050,48.75,8.5,102.1441695
2050,49,8.5,94.39416951
2050,49.25,8.5,98.39416951
2050,49.5,8.5,102.3941695
2050,49.75,8.5,98.39416951
2050,50,8.5,88.60317838
2050,50.25,8.5,109.1941695
2050,50.5,8.5,88.60317838
2050,50.75,8.5,201.4951695
2050,51,8.5,152.2941695
2050,51.25,8.5,102.1941695
2050,51.5,8.5,189.0441695
2050,51.75,8.5,106.7341695
2050,52,8.5,123.7441695
2050,52.25,8.5,120.4941695
2050,52.5,8.5,160.6941695
2050,52.75,8.5,220.1341695
2050,53,8.5,292.1241695
2050,53.25,8.5,380.7641695
2050,53.5,8.5,235.3761695
2050,53.75,8.5,175.1384695
2050,54,8.5,142.7884615
2050,54.25,8.5,142.7884615
2050,54.5,8.5,146.5854527
2050,54.75,8.5,190.9914527
2050,55,8.5,142.7884615
2050,55.25,8.5,0
2050,55.5,8.5,142.7884615
2050,55.75,8.5,142.7884615
2050,56,8.5,142.7884615
2050,56.25,8.5,142.7884615
2050,56.5,8.5,142.7884615
2050,56.75,8.5,142.7884615
2050,57,8.5,142.7884615
2050,47,8.75,0
2050,47.25,8.75,0
2050,47.5,8.75,88.60317838
2050,47.75,8.75,104.0941695
2050,48,8.75,110.6941695
2050,48.25,8.75,100.7941695
2050,48.5,8.75,96.83416951
2050,48.75,8.75,129.1441695
2050,49,8.75,92.39916951
2050,49.25,8.75,88.60317838
2050,49.5,8.75,137.3941695
2050,49.75,8.75,94.19416951
2050,50,8.75,190.0541695
2050,50.25,8.75,101.1941695
2050,50.5,8.75,101.6941695
2050,50.75,8.75,104.9941695
2050,51,8.75,150.7941695
2050,51.25,8.75,185.9941695
2050,51.5,8.75,436.2841695
2050,51.75,8.75,272.0791695
2050,52,8.75,138.7741695
2050,52.25,8.75,130.3526695
2050,52.5,8.75,162.2941695
2050,52.75,8.75,439.6161695
2050,53,8.75,178.1441695
2050,53.25,8.75,221.9641695
2050,53.5,8.75,247.7241695
2050,53.75,8.75,304.4441695
2050,54,8.75,88.60317838
2050,54.25,8.75,159.8296695
2050,54.5,8.75,130.4737695
2050,54.75,8.75,427.1401695
2050,55,8.75,93.39416951
2050,55.25,8.75,0
2050,55.5,8.75,88.60317838
2050,55.75,8.75,88.60317838
2050,56,8.75,88.60317838
2050,56.25,8.75,88.60317838
2050,56.5,8.75,88.60317838
2050,56.75,8.75,88.60317838
2050,57,8.75,88.60317838
2050,47,9,0
2050,47.25,9,0
2050,47.5,9,88.60317838
2050,47.75,9,88.60317838
2050,48,9,94.39416951
2050,48.25,9,96.49416951
2050,48.5,9,88.60317838
2050,48.75,9,93.39416951
2050,49,9,97.39416951
2050,49.25,9,88.60317838
2050,49.5,9,88.60317838
2050,49.75,9,102.6941695
2050,50,9,88.60317838
2050,50.25,9,94.19416951
2050,50.5,9,166.1341695
2050,50.75,9,200.6441695
2050,51,9,134.5941695
2050,51.25,9,127.9971695
2050,51.5,9,146.0441695
2050,51.75,9,310.3141695
2050,52,9,158.8891695
2050,52.25,9,106.3657695
2050,52.5,9,183.2941695
2050,52.75,9,232.3441695
2050,53,9,183.4141695
2050,53.25,9,126.3941695
2050,53.5,9,231.5739695
2050,53.75,9,198.1201695
2050,54,9,567.3331695
2050,54.25,9,704.0251695
2050,54.5,9,548.8001695
2050,54.75,9,599.4261695
2050,55,9,199.8111695
2050,55.25,9,0
2050,55.5,9,88.60317838
2050,55.75,9,88.60317838
2050,56,9,88.60317838
2050,56.25,9,88.60317838
2050,56.5,9,88.60317838
2050,56.75,9,88.60317838
2050,57,9,88.60317838
2050,47,9.25,0
2050,47.25,9.25,0
2050,47.5,9.25,88.60317838
2050,47.75,9.25,115.4941695
2050,48,9.25,95.39416951
2050,48.25,9.25,94.19416951
2050,48.5,9.25,88.60317838
2050,48.75,9.25,105.6441695
2050,49,9.25,94.39516951
2050,49.25,9.25,88.60317838
2050,49.5,9.25,118.4441695
2050,49.75,9.25,120.4941695
2050,50,9.25,98.39416951
2050,50.25,9.25,148.1441695
2050,50.5,9.25,143.4941695
2050,50.75,9.25,179.1741695
2050,51,9.25,88.60317838
2050,51.25,9.25,157.6941695
2050,51.5,9.25,190.9341695
2050,51.75,9.25,169.0941695
2050,52,9.25,121.9741695
2050,52.25,9.25,129.7441695
2050,52.5,9.25,116.9941695
2050,52.75,9.25,182.4691695
2050,53,9.25,167.7441695
2050,53.25,9.25,111.1976695
2050,53.5,9.25,198.9441695
2050,53.75,9.25,215.5691695
2050,54,9.25,403.4051695
2050,54.25,9.25,187.6556695
2050,54.5,9.25,369.9147695
2050,54.75,9.25,706.6041695
2050,55,9.25,88.60317838
2050,55.25,9.25,0
2050,55.5,9.25,88.60317838
2050,55.75,9.25,88.60317838
2050,56,9.25,88.60317838
2050,56.25,9.25,88.60317838
2050,56.5,9.25,88.60317838
2050,56.75,9.25,88.60317838
2050,57,9.25,88.60317838
2050,47,9.5,0
2050,47.25,9.5,0
2050,47.5,9.5,88.60317838
2050,47.75,9.5,94.89416951
2050,48,9.5,88.60317838
2050,48.25,9.5,96.49416951
2050,48.5,9.5,105.1941695
2050,48.75,9.5,88.60317838
2050,49,9.5,123.0990695
2050,49.25,9.5,166.8941695
2050,49.5,9.5,191.5941695
2050,49.75,9.5,114.4941695
2050,50,9.5,88.60317838
2050,50.25,9.5,175.5941695
2050,50.5,9.5,153.7191695
2050,50.75,9.5,192.7341695
2050,51,9.5,136.7941695
2050,51.25,9.5,124.0961695
2050,51.5,9.5,102.9806695
2050,51.75,9.5,104.4941695
2050,52,9.5,168.2941695
2050,52.25,9.5,196.1941695
2050,52.5,9.5,209.6691695
2050,52.75,9.5,167.5541695
2050,53,9.5,185.9953695
2050,53.25,9.5,146.0007695
2050,53.5,9.5,293.8441695
2050,53.75,9.5,338.1816695
2050,54,9.5,327.6131695
2050,54.25,9.5,194.9071695
2050,54.5,9.5,300.6896695
2050,54.75,9.5,139.8076695
2050,55,9.5,88.60317838
2050,55.25,9.5,0
2050,55.5,9.5,88.60317838
2050,55.75,9.5,88.60317838
2050,56,9.5,88.60317838
2050,56.25,9.5,88.60317838
2050,56.5,9.5,88.60317838
2050,56.75,9.5,88.60317838
2050,57,9.5,88.60317838
2050,47,9.75,0
2050,47.25,9.75,0
2050,47.5,9.75,105.0941695
2050,47.75,9.75,92.69416951
2050,48,9.75,93.29416951
2050,48.25,9.75,88.60317838
2050,48.5,9.75,127.8941695
2050,48.75,9.75,110.6041695
2050,49,9.75,181.3941695
2050,49.25,9.75,128.3941695
2050,49.5,9.75,124.6941695
2050,49.75,9.75,198.3411695
2050,50,9.75,148.0941695
2050,50.25,9.75,120.9241695
2050,50.5,9.75,99.59416951
2050,50.75,9.75,134.7441695
2050,51,9.75,139.7741695
2050,51.25,9.75,189.5941695
2050,51.5,9.75,100.5941695
2050,51.75,9.75,113.4441695
2050,52,9.75,121.1441695
2050,52.25,9.75,165.4041695
2050,52.5,9.75,110.8941695
2050,52.75,9.75,164.1941695
2050,53,9.75,157.5441695
2050,53.25,9.75,165.1541695
2050,53.5,9.75,184.6141695
2050,53.75,9.75,154.7016695
2050,54,9.75,279.0541695
2050,54.25,9.75,144.2941695
2050,54.5,9.75,179.0921695
2050,54.75,9.75,135.5621695
2050,55,9.75,88.60317838
2050,55.25,9.75,0
2050,55.5,9.75,88.60317838
2050,55.75,9.75,88.60317838
2050,56,9.75,88.60317838
2050,56.25,9.75,88.60317838
2050,56.5,9.75,88.60317838
2050,56.75,9.75,88.60317838
2050,57,9.75,88.60317838
2050,47,10,0
2050,47.25,10,0
2050,47.5,10,88.60317838
2050,47.75,10,97.69416951
2050,48,10,88.60317838
2050,48.25,10,110.3941695
2050,48.5,10,113.5441695
2050,48.75,10,210.2141695
2050,49,10,149.8941695
2050,49.25,10,180.6541695
2050,49.5,10,193.0441695
2050,49.75,10,125.4441695
2050,50,10,177.0691695
2050,50.25,10,107.0941695
2050,50.5,10,88.60317838
2050,50.75,10,118.4641695
2050,51,10,110.8941695
2050,51.25,10,88.60317838
2050,51.5,10,148.8441695
2050,51.75,10,106.8941695
2050,52,10,122.5441695
2050,52.25,10,268.2441695
2050,52.5,10,113.7951695
2050,52.75,10,121.5847695
2050,53,10,143.7941695
2050,53.25,10,124.3951695
2050,53.5,10,136.9953695
2050,53.75,10,106.0041695
2050,54,10,137.1941695
2050,54.25,10,120.0941695
2050,54.5,10,115.0784695
2050,54.75,10,110.2941695
2050,55,10,88.60317838
2050,55.25,10,0
2050,55.5,10,88.60317838
2050,55.75,10,88.60317838
2050,56,10,88.60317838
2050,56.25,10,88.60317838
2050,56.5,10,88.60317838
2050,56.75,10,88.60317838
2050,57,10,88.60317838
2050,47,10.25,0
2050,47.25,10.25,0
2050,47.5,10.25,88.60317838
2050,47.75,10.25,104.0941695
2050,48,10.25,113.1941695
2050,48.25,10.25,92.40416951
2050,48.5,10.25,88.60317838
2050,48.75,10.25,190.4941695
2050,49,10.25,202.7141695
2050,49.25,10.25,115.3941695
2050,49.5,10.25,131.2441695
2050,49.75,10.25,118.7441695
2050,50,10.25,137.3941695
2050,50.25,10.25,170.6941695
2050,50.5,10.25,112.7941695
2050,50.75,10.25,88.60317838
2050,51,10.25,175.5991695
2050,51.25,10.25,157.1591695
2050,51.5,10.25,108.0041695
2050,51.75,10.25,113.2841695
2050,52,10.25,141.2756695
2050,52.25,10.25,240.7441695
2050,52.5,10.25,256.9941695
2050,52.75,10.25,149.4941695
2050,53,10.25,165.9441695
2050,53.25,10.25,211.9041695
2050,53.5,10.25,136.2001695
2050,53.75,10.25,114.7941695
2050,54,10.25,140.5191695
2050,54.25,10.25,108.1441695
2050,54.5,10.25,106.9441695
2050,54.75,10.25,88.60317838
2050,55,10.25,88.60317838
2050,55.25,10.25,0
2050,55.5,10.25,88.60317838
2050,55.75,10.25,88.60317838
2050,56,10.25,88.60317838
2050,56.25,10.25,88.60317838
2050,56.5,10.25,88.60317838
2050,56.75,10.25,88.60317838
2050,57,10.25,88.60317838
2050,47,10.5,0
2050,47.25,10.5,0
2050,47.5,10.5,88.60317838
2050,47.75,10.5,111.2941695
2050,48,10.5,96.64966951
2050,48.25,10.5,96.39416951
2050,48.5,10.5,112.3941695
2050,48.75,10.5,88.60317838
2050,49,10.5,113.6441695
2050,49.25,10.5,118.5191695
2050,49.5,10.5,94.89416951
2050,49.75,10.5,113.2041695
2050,50,10.5,116.3956695
2050,50.25,10.5,97.19416951
2050,50.5,10.5,92.99416951
2050,50.75,10.5,92.39536951
2050,51,10.5,177.8691695
2050,51.25,10.5,132.8941695
2050,51.5,10.5,102.2941695
2050,51.75,10.5,97.55916951
2050,52,10.5,119.8941695
2050,52.25,10.5,122.9941695
2050,52.5,10.5,151.8941695
2050,52.75,10.5,120.6941695
2050,53,10.5,193.0941695
2050,53.25,10.5,178.6441695
2050,53.5,10.5,149.9441695
2050,53.75,10.5,186.8941695
2050,54,10.5,191.7591695
2050,54.25,10.5,94.69416951
2050,54.5,10.5,93.39416951
2050,54.75,10.5,39.28571429
2050,55,10.5,39.28571429
2050,55.25,10.5,0
2050,55.5,10.5,39.28571429
2050,55.75,10.5,39.28571429
2050,56,10.5,39.28571429
2050,56.25,10.5,39.28571429
2050,56.5,10.5,39.28571429
2050,56.75,10.5,39.28571429
2050,57,10.5,39.28571429
2050,47,10.75,0
2050,47.25,10.75,0
2050,47.5,10.75,88.60317838
2050,47.75,10.75,101.9941695
2050,48,10.75,127.0941695
2050,48.25,10.75,92.99416951
2050,48.5,10.75,88.60317838
2050,48.75,10.75,96.29416951
2050,49,10.75,94.19416951
2050,49.25,10.75,121.6941695
2050,49.5,10.75,206.3841695
2050,49.75,10.75,131.6941695
2050,50,10.75,98.39416951
2050,50.25,10.75,95.39416951
2050,50.5,10.75,92.89416951
2050,50.75,10.75,88.60317838
2050,51,10.75,307.9191695
2050,51.25,10.75,307.5441695
2050,51.5,10.75,148.8641695
2050,51.75,10.75,88.60317838
2050,52,10.75,235.6441695
2050,52.25,10.75,104.0191695
2050,52.5,10.75,116.1941695
2050,52.75,10.75,106.3441695
2050,53,10.75,149.3441695
2050,53.25,10.75,109.0941695
2050,53.5,10.75,111.3441695
2050,53.75,10.75,124.7611695
2050,54,10.75,220.2341695
2050,54.25,10.75,129.0941695
2050,54.5,10.75,88.60317838
2050,54.75,10.75,39.28571429
2050,55,10.75,39.28571429
2050,55.25,10.75,0
2050,55.5,10.75,39.28571429
2050,55.75,10.75,39.28571429
2050,56,10.75,39.28571429
2050,56.25,10.75,39.28571429
2050,56.5,10.75,39.28571429
2050,56.75,10.75,39.28571429
2050,57,10.75,39.28571429
2050,47,11,0
2050,47.25,11,0
2050,47.5,11,92.40406951
2050,47.75,11,92.99416951
2050,48,11,88.60317838
2050,48.25,11,105.5941695
2050,48.5,11,130.3341695
2050,48.75,11,98.94416951
2050,49,11,169.6441695
2050,49.25,11,104.3941695
2050,49.5,11,93.59776951
2050,49.75,11,88.60317838
2050,50,11,126.4441695
2050,50.25,11,111.0441695
2050,50.5,11,147.3441695
2050,50.75,11,112.3441695
2050,51,11,155.4941695
2050,51.25,11,275.0466695
