Date,Latitude,Longitude,value
2017,56.75,5.75,0
2017,57,5.75,0
2017,47,6,0
2017,47.25,6,0
2017,47.5,6,0
2017,47.75,6,0
2017,48,6,0
2017,48.25,6,0
2017,48.5,6,0
2017,48.75,6,0
2017,49,6,0
2017,49.25,6,0
2017,49.5,6,0
2017,49.75,6,0
2017,50,6,0
2017,50.25,6,0
2017,50.5,6,0
2017,50.75,6,40.89099113
2017,51,6,160.9609911
2017,51.25,6,0
2017,51.5,6,0
2017,51.75,6,12.79099113
2017,52,6,0
2017,52.25,6,0
2017,52.5,6,0
2017,52.75,6,0
2017,53,6,0
2017,53.25,6,0
2017,53.5,6,0
2017,53.75,6,0
2017,54,6,0
2017,54.25,6,577.7909911
2017,54.5,6,15.79099113
2017,54.75,6,0
2017,55,6,0
2017,55.25,6,0
2017,55.5,6,0
2017,55.75,6,0
2017,56,6,0
2017,56.25,6,0
2017,56.5,6,0
2017,56.75,6,0
2017,57,6,0
2017,47,6.25,0
2017,47.25,6.25,0
2017,47.5,6.25,0
2017,47.75,6.25,0
2017,48,6.25,0
2017,48.25,6.25,0
2017,48.5,6.25,0
2017,48.75,6.25,0
2017,49,6.25,0
2017,49.25,6.25,0
2017,49.5,6.25,0
2017,49.75,6.25,0
2017,50,6.25,83.69099113
2017,50.25,6.25,115.3009911
2017,50.5,6.25,93.39099113
2017,50.75,6.25,86.19099113
2017,51,6.25,198.0409911
2017,51.25,6.25,33.70089113
2017,51.5,6.25,106.1672911
2017,51.75,6.25,121.3909911
2017,52,6.25,0
2017,52.25,6.25,0
2017,52.5,6.25,0
2017,52.75,6.25,0
2017,53,6.25,0
2017,53.25,6.25,0
2017,53.5,6.25,0
2017,53.75,6.25,0
2017,54,6.25,0
2017,54.25,6.25,0
2017,54.5,6.25,243.7909911
2017,54.75,6.25,0
2017,55,6.25,0
2017,55.25,6.25,0
2017,55.5,6.25,0
2017,55.75,6.25,0
2017,56,6.25,0
2017,56.25,6.25,0
2017,56.5,6.25,0
2017,56.75,6.25,0
2017,57,6.25,0
2017,47,6.5,0
2017,47.25,6.5,0
2017,47.5,6.5,0
2017,47.75,6.5,0
2017,48,6.5,0
2017,48.25,6.5,0
2017,48.5,6.5,0
2017,48.75,6.5,0
2017,49,6.5,0
2017,49.25,6.5,0
2017,49.5,6.5,56.49099113
2017,49.75,6.5,29.49099113
2017,50,6.5,88.24099113
2017,50.25,6.5,145.6984911
2017,50.5,6.5,133.2659911
2017,50.75,6.5,72.05099113
2017,51,6.5,388.3909911
2017,51.25,6.5,69.34099113
2017,51.5,6.5,78.29099113
2017,51.75,6.5,96.61099113
2017,52,6.5,6.09099113
2017,52.25,6.5,0
2017,52.5,6.5,0
2017,52.75,6.5,0
2017,53,6.5,0
2017,53.25,6.5,0
2017,53.5,6.5,0
2017,53.75,6.5,111.7909911
2017,54,6.5,1090.190991
2017,54.25,6.5,403.7909911
2017,54.5,6.5,163.7909911
2017,54.75,6.5,0
2017,55,6.5,0
2017,55.25,6.5,0
2017,55.5,6.5,0
2017,55.75,6.5,0
2017,56,6.5,0
2017,56.25,6.5,0
2017,56.5,6.5,0
2017,56.75,6.5,0
2017,57,6.5,0
2017,47,6.75,0
2017,47.25,6.75,0
2017,47.5,6.75,0
2017,47.75,6.75,0
2017,48,6.75,0
2017,48.25,6.75,0
2017,48.5,6.75,0
2017,48.75,6.75,0
2017,49,6.75,0
2017,49.25,6.75,0
2017,49.5,6.75,61.67599113
2017,49.75,6.75,52.74099113
2017,50,6.75,17.86099113
2017,50.25,6.75,10.20099113
2017,50.5,6.75,28.54099113
2017,50.75,6.75,51.89099113
2017,51,6.75,48.54099113
2017,51.25,6.75,28.79099113
2017,51.5,6.75,14.44099113
2017,51.75,6.75,75.44319113
2017,52,6.75,52.43099113
2017,52.25,6.75,0
2017,52.5,6.75,35.89099113
2017,52.75,6.75,14.99099113
2017,53,6.75,0
2017,53.25,6.75,0
2017,53.5,6.75,0
2017,53.75,6.75,0
2017,54,6.75,282.9409911
2017,54.25,6.75,5.79099113
2017,54.5,6.75,0
2017,54.75,6.75,0
2017,55,6.75,0
2017,55.25,6.75,0
2017,55.5,6.75,0
2017,55.75,6.75,0
2017,56,6.75,0
