Date,Latitude,Longitude,value
2016,49,11.5,2.5
2016,49,11.75,4.2
2016,49,12,3.2
2016,49,12.25,2.9
2016,49,12.5,3
2016,49,12.75,3
2016,49,13,2.7
2016,49,13.25,1.6
2016,49,13.5,4.2
2016,49,13.75,3.7
2016,49,14,3.7
2016,49,14.25,3.8
2016,49,14.5,4.5
2016,49,14.75,4.6
2016,49,15,4.9
2016,49,15.25,5.9
2016,49,15.5,5.5
2016,48.75,5.5,6.1
2016,48.75,5.75,5.4
2016,48.75,6,5.2
2016,48.75,6.25,4.7
2016,48.75,6.5,5.9
2016,48.75,6.75,6.7
2016,48.75,7,6.7
2016,48.75,7.25,5.9
2016,48.75,7.5,3.7
2016,48.75,7.75,5.7
2016,48.75,8,5
2016,48.75,8.25,4
2016,48.75,8.5,2.3
2016,48.75,8.75,2.3
2016,48.75,9,3.5
2016,48.75,9.25,2
2016,48.75,9.5,4.2
2016,48.75,9.75,3.5
2016,48.75,10,5.4
2016,48.75,10.25,4.9
2016,48.75,10.5,4.4
2016,48.75,10.75,2.4
2016,48.75,11,3.4
2016,48.75,11.25,4.7
2016,48.75,11.5,4.3
2016,48.75,11.75,4.4
2016,48.75,12,4.8
2016,48.75,12.25,4.7
2016,48.75,12.5,5.1
2016,48.75,12.75,4.7
2016,48.75,13,3.8
2016,48.75,13.25,4.8
2016,48.75,13.5,2.8
2016,48.75,13.75,4.1
2016,48.75,14,3.4
2016,48.75,14.25,2.2
2016,48.75,14.5,3.3
2016,48.75,14.75,4.9
2016,48.75,15,5.5
2016,48.75,15.25,6.2
2016,48.75,15.5,7.2
2016,48.5,5.5,5.8
2016,48.5,5.75,5
2016,48.5,6,4.9
2016,48.5,6.25,5.7
2016,48.5,6.5,6
2016,48.5,6.75,5.3
2016,48.5,7,2.9
2016,48.5,7.25,3.6
2016,48.5,7.5,2.5
2016,48.5,7.75,5.2
2016,48.5,8,2.8
2016,48.5,8.25,1.1
2016,48.5,8.5,2.1
2016,48.5,8.75,4.4
2016,48.5,9,3.7
2016,48.5,9.25,2.8
2016,48.5,9.5,2.7
2016,48.5,9.75,5
2016,48.5,10,4.6
2016,48.5,10.25,3.2
2016,48.5,10.5,4.4
2016,48.5,10.75,4
2016,48.5,11,3.5
2016,48.5,11.25,3.6
2016,48.5,11.5,3.5
2016,48.5,11.75,4
2016,48.5,12,3.5
2016,48.5,12.25,4.4
2016,48.5,12.5,4.5
2016,48.5,12.75,4.7
2016,48.5,13,4.3
2016,48.5,13.25,4.1
2016,48.5,13.5,4.5
2016,48.5,13.75,5.1
2016,48.5,14,4
2016,48.5,14.25,5.3
2016,48.5,14.5,4
2016,48.5,14.75,2.4
2016,48.5,15,4.6
2016,48.5,15.25,7.1
2016,48.5,15.5,7.1
2016,48.25,5.5,5.1
2016,48.25,5.75,4.8
2016,48.25,6,5.2
2016,48.25,6.25,4.8
2016,48.25,6.5,5.3
2016,48.25,6.75,3.1
2016,48.25,7,2.2
2016,48.25,7.25,1.5
2016,48.25,7.5,3.3
2016,48.25,7.75,4.7
2016,48.25,8,1.8
2016,48.25,8.25,1.7
2016,48.25,8.5,3.1
2016,48.25,8.75,3.5
2016,48.25,9,2.3
2016,48.25,9.25,3.3
2016,48.25,9.5,4.2
2016,48.25,9.75,2.6
2016,48.25,10,4.3
2016,48.25,10.25,5.3
2016,48.25,10.5,4.8
2016,48.25,10.75,5.1
2016,48.25,11,3.7
2016,48.25,11.25,4.3
2016,48.25,11.5,3.9
2016,48.25,11.75,4.5
2016,48.25,12,4
2016,48.25,12.25,4.2
2016,48.25,12.5,4.2
2016,48.25,12.75,4.1
2016,48.25,13,4
2016,48.25,13.25,5.5
2016,48.25,13.5,6.1
2016,48.25,13.75,5.5
2016,48.25,14,6.3
2016,48.25,14.25,6.2
2016,48.25,14.5,7.2
2016,48.25,14.75,4.8
2016,48.25,15,4.2
2016,48.25,15.25,2
2016,48.25,15.5,3.9
2016,48,5.5,4.1
2016,48,5.75,2.6
2016,48,6,2.8
2016,48,6.25,3.3
2016,48,6.5,1.9
2016,48,6.75,0.7
2016,48,7,2.4
2016,48,7.25,2
2016,48,7.5,5.8
2016,48,7.75,1.8
2016,48,8,2.5
2016,48,8.25,2
2016,48,8.5,2.4
2016,48,8.75,1.9
2016,48,9,2.6
2016,48,9.25,3.4
2016,48,9.5,4
2016,48,9.75,3.2
2016,48,10,4.9
2016,48,10.25,4.7
2016,48,10.5,5.2
2016,48,10.75,4.6
2016,48,11,3.8
2016,48,11.25,3.7
2016,48,11.5,4.5
2016,48,11.75,5.4
2016,48,12,4
2016,48,12.25,3.8
2016,48,12.5,4.4
2016,48,12.75,4
2016,48,13,4.3
2016,48,13.25,5
2016,48,13.5,3.9
2016,48,13.75,4.7
2016,48,14,6
2016,48,14.25,4.9
2016,48,14.5,7.4
2016,48,14.75,6.4
2016,48,15,6.5
2016,48,15.25,6.1
2016,48,15.5,5.6
2016,47.75,5.5,2.6
2016,47.75,5.75,2.1
2016,47.75,6,2.4
2016,47.75,6.25,1.2
2016,47.75,6.5,1.1
2016,47.75,6.75,0.6
2016,47.75,7,1.1
2016,47.75,7.25,3.8
2016,47.75,7.5,4.3
2016,47.75,7.75,0.7
2016,47.75,8,0.4
2016,47.75,8.25,1.7
2016,47.75,8.5,0.9
2016,47.75,8.75,2.1
2016,47.75,9,1.6
2016,47.75,9.25,0.5
2016,47.75,9.5,1.9
2016,47.75,9.75,2.5
2016,47.75,10,2.6
2016,47.75,10.25,2.7
2016,47.75,10.5,4.4
2016,47.75,10.75,3.2
2016,47.75,11,5
2016,47.75,11.25,4.3
2016,47.75,11.5,2.8
2016,47.75,11.75,2.9
2016,47.75,12,2
2016,47.75,12.25,2.2
2016,47.75,12.5,1.8
2016,47.75,12.75,2.4
2016,47.75,13,2
2016,47.75,13.25,3.5
2016,47.75,13.5,2.3
2016,47.75,13.75,1.6
2016,47.75,14,2.3
2016,47.75,14.25,2.9
2016,47.75,14.5,3.3
2016,47.75,14.75,3.2
2016,47.75,15,3.8
2016,47.75,15.25,4.2
2016,47.75,15.5,5.5
2016,47.5,5.5,1.6
2016,47.5,5.75,1.4
2016,47.5,6,1.7
2016,47.5,6.25,2.7
2016,47.5,6.5,2.4
2016,47.5,6.75,3.5
2016,47.5,7,2.8
2016,47.5,7.25,3.4
2016,47.5,7.5,1.4
2016,47.5,7.75,1.3
2016,47.5,8,0.5
2016,47.5,8.25,1.4
2016,47.5,8.5,2
2016,47.5,8.75,2.7
2016,47.5,9,1.7
2016,47.5,9.25,2.6
2016,47.5,9.5,0.9
2016,47.5,9.75,1
2016,47.5,10,0.8
2016,47.5,10.25,1.3
2016,47.5,10.5,1.5
2016,47.5,10.75,1
2016,47.5,11,0.6
2016,47.5,11.25,0.6
2016,47.5,11.5,0.9
2016,47.5,11.75,1.3
2016,47.5,12,0.2
2016,47.5,12.25,1
2016,47.5,12.5,2
2016,47.5,12.75,1
2016,47.5,13,1.4
2016,47.5,13.25,2.7
2016,47.5,13.5,3.6
2016,47.5,13.75,4.5
2016,47.5,14,1.6
2016,47.5,14.25,1.4
2016,47.5,14.5,2.7
2016,47.5,14.75,5
2016,47.5,15,6.3
2016,47.5,15.25,1
2016,47.5,15.5,4.4
2016,47.25,5.5,0.9
2016,47.25,5.75,2.5
2016,47.25,6,2.1
2016,47.25,6.25,2.2
2016,47.25,6.5,0.7
2016,47.25,6.75,1.7
2016,47.25,7,1.4
2016,47.25,7.25,0.9
2016,47.25,7.5,0.3
2016,47.25,7.75,0.6
2016,47.25,8,1.3
2016,47.25,8.25,1.2
2016,47.25,8.5,0.5
2016,47.25,8.75,1.3
2016,47.25,9,0.6
2016,47.25,9.25,0.4
2016,47.25,9.5,0.4
2016,47.25,9.75,0.8
2016,47.25,10,2.3
2016,47.25,10.25,1.6
2016,47.25,10.5,1.3
2016,47.25,10.75,0.3
2016,47.25,11,0.8
2016,47.25,11.25,0.3
2016,47.25,11.5,0.4
2016,47.25,11.75,1
2016,47.25,12,1.2
2016,47.25,12.25,0.1
2016,47.25,12.5,1.1
2016,47.25,12.75,1.3
2016,47.25,13,2.5
2016,47.25,13.25,3.5
2016,47.25,13.5,5.7
2016,47.25,13.75,4.8
2016,47.25,14,7.3
2016,47.25,14.25,5.7
2016,47.25,14.5,2
2016,47.25,14.75,0.4
2016,47.25,15,5.3
2016,47.25,15.25,6.4
2016,47.25,15.5,6.8
